vehicle_id,year,make,model,bat_url,image_count,bat_import_count,queue_image_count,low_res_count,external_listing_count,max_current_bid,max_end_date,has_active_listing,primary_issue,all_issues
"cc93f9d7-7f8b-49b4-ba33-d95288d9989f","1971","Chevrolet","corvette convertible","https://bringatrailer.com/listing/1971-chevrolet-corvette-convertible-33/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"f255198c-50d7-4a57-8460-52c00dd39a26","1979","Lincoln","continental town car","https://bringatrailer.com/listing/1979-lincoln-continental-town-car-24/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"84ded1ab-ce5b-4470-8ebb-29dcb9966185","1968","Chevrolet","chevelle malibu","https://bringatrailer.com/listing/1968-chevrolet-chevelle-malibu-47/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"56446399-93a2-47ea-ac0a-9cf5acb796fc","2013","Ford","f 150","https://bringatrailer.com/listing/2013-ford-f-150-26/","2","0","2","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"f5ed0877-fb0f-41e1-9cda-6fb175fa84e2","2014","Bmw","328i xdrive sports wagon","https://bringatrailer.com/listing/2014-bmw-328i-xdrive-sports-wagon-16/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"64d4b6f6-017e-4632-bbd8-8dc478796cfd","1962","409-powered","Impala","https://bringatrailer.com/listing/1962-chevrolet-impala-70/","9","9","0","0","1","","","false","FEW_IMAGES","FEW_IMAGES"
"65640bc5-b3db-4fa2-8a08-fd8797dfba2f","1958","Alfa","romeo giulietta spider veloce","https://bringatrailer.com/listing/1958-alfa-romeo-giulietta-spider-veloce-26/","2","0","2","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"1dd2b43f-9f5a-45dd-b7f9-88c6fdf64e3e","1986","Land","rover 110","https://bringatrailer.com/listing/1986-land-rover-110-44/","2","0","2","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"1e12ed5c-0b83-4d6e-b0a1-e6de66667d1b","1989","Chevrolet","Corvette Coupe","https://bringatrailer.com/listing/1989-chevrolet-corvette-coupe-33/","40","40","0","0","1","","","true","MISSING_CURRENT_BID","MISSING_CURRENT_BID;MISSING_END_DATE"
"ce549945-6351-443f-9010-b8b0109fb8c0","2009","Pontiac","g8","https://bringatrailer.com/listing/2009-pontiac-g8-72/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"a5415431-fec4-46ed-a6e0-a0f868a0e65e","1985","Toyota","land cruiser fj60","https://bringatrailer.com/listing/1985-toyota-land-cruiser-fj60-210/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"7d9eda28-833c-4d14-92af-ef838ca807c3","2001","Land","rover range rover","https://bringatrailer.com/listing/2001-land-rover-range-rover-75/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"d7b598ed-cede-4ba3-a8b6-d230e134df82","1968","Chevrolet","corvette coupe","https://bringatrailer.com/listing/1968-chevrolet-corvette-coupe-44/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"b977914d-6dc1-4d94-9c63-45632b345f42","1996","Porsche","911 turbo","https://bringatrailer.com/listing/1996-porsche-911-turbo-200/","167","100","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"d5c6028d-22ee-482a-8299-8c9c3454c713","2020","Bmw","m2 competition","https://bringatrailer.com/listing/2020-bmw-m2-competition-49/","0","0","0","0","1","","","true","NO_IMAGES","NO_IMAGES;MISSING_CURRENT_BID;MISSING_END_DATE"
"5686293c-cc90-4aaf-bbba-47f747afcb1d","1987","Ducati","750 f1","https://bringatrailer.com/listing/1987-ducati-750-f1-3/","76","5","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"7f5b75b6-0167-4479-9762-d19183d5c5fe","1998","Dodge","ram 2500","https://bringatrailer.com/listing/1998-dodge-ram-2500-15/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"225506c9-84ac-453e-b461-442dd673a55b","1965","Porsche","356sc","https://bringatrailer.com/listing/1965-porsche-356sc-21/","230","228","2","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"ffc8b556-876d-4cdf-9c08-85858a21e284","1989","Rolls","royce silver spur","https://bringatrailer.com/listing/1989-rolls-royce-silver-spur-13/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"075d6fdb-fa23-4fb9-b900-16cca9b5a4f9","2005","Bmw","x5","https://bringatrailer.com/listing/2005-bmw-x5-46/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"f7870022-1b81-4922-a7a0-388537edd92e","1953","20-years-owned","Corvette","https://bringatrailer.com/listing/1953-chevrolet-corvette-16/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"81680272-4428-49cf-b07a-7b8cf8bcf465","1981","Mercedes","benz 300sd","https://bringatrailer.com/listing/1981-mercedes-benz-300sd-22/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"4aadc7cb-08e4-444d-b5f8-5acfb8b4c304","2023","Winnebago","sprinter rv conversion","https://bringatrailer.com/listing/2023-winnebago-sprinter-rv-conversion-6/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"5b09ce21-b762-41e2-b4ef-168b22948fd8","1967","Velocette","thruxton","https://bringatrailer.com/listing/1967-velocette-thruxton-2/","136","65","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"d9328466-fc93-491c-9c79-574446556f9a","2003","Chevrolet","Corvette Z06","https://bringatrailer.com/listing/2003-chevrolet-corvette-z06-191/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"d933dc92-6b0d-4bb1-890a-7599b68ce785","1959","Ford","thunderbird convertible","https://bringatrailer.com/listing/1959-ford-thunderbird-convertible-7/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"db36262f-cfdd-435c-892f-9da405dd58ac","1985","Bring","a Trailer","https://bringatrailer.com/listing/1985-bimoto-db1/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"79fd834a-1fc5-4dc7-a9fc-2bb0a817c23b","1969","Mercedes","benz 280se cabriolet","https://bringatrailer.com/listing/1969-mercedes-benz-280se-cabriolet-24/","6","0","6","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"5ae8e4d3-a0b8-48b5-91bf-73a2e26ec517","2018","Bmw","alpina b7","https://bringatrailer.com/listing/2018-bmw-alpina-b7-11/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"ee12c7ca-84e1-449b-95f9-8c10caf5c0f8","2023","Chevrolet","Corvette Z06 Convertible","https://bringatrailer.com/listing/2023-chevrolet-corvette-z06-convertible-187/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"5b2aa17e-df84-4255-9c00-ebfe50c4987b","1967","Austin","healey sprite mk iv","https://bringatrailer.com/listing/1967-austin-healey-sprite-mk-iv-3/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"00d4d4c9-a55d-4fe8-bf44-a481523b7a03","1998","Ferrari","550 maranello 22","https://bringatrailer.com/listing/1998-ferrari-550-maranello-22-3/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"e2733e5a-f887-40bb-b8a6-3b0b18b67ed4","2003","Ford","mustang svt cobra coupe","https://bringatrailer.com/listing/2003-ford-mustang-svt-cobra-coupe-47/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"e490eb8f-9474-4e77-af31-860eba0099a8","1991","Land","rover defender 110","https://bringatrailer.com/listing/1991-land-rover-defender-110-149/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"199eb75b-8641-497d-ab77-f7d1b0a9d98c","1977","Land","rover 88 series iii","https://bringatrailer.com/listing/1977-land-rover-88-series-iii-8/","229","161","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"c2113a3d-c032-49b4-a7b6-b1e842ccdc79","1979","Chevrolet","Corvette","https://bringatrailer.com/listing/1979-chevrolet-corvette-145/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"3496c507-4a29-4638-8fc5-228b267293f9","1951","Gmc","panel truck","https://bringatrailer.com/listing/1951-gmc-panel-truck-2/","116","115","1","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"09b19bf9-5351-42e1-9ccb-62df1fb0c648","1972","Buick","gs","https://bringatrailer.com/listing/1972-buick-gs-22/","330","263","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"940b8573-8f48-46fa-a44e-b805567b5fa5","1965","Chevrolet","Corvette Convertible","https://bringatrailer.com/listing/1965-chevrolet-corvette-convertible-240/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"12e252aa-7c8b-4d2e-8eec-0dce8ddf1454","1971","Triumph","tr6","https://bringatrailer.com/listing/1971-triumph-tr6-109/","195","183","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"ac0e8b9e-85cd-4104-a528-8949074a10d7","1971","Porsche","911t targa","https://bringatrailer.com/listing/1971-porsche-911t-targa-56/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"bdb7a8ba-63c8-42ff-a242-a2ff8efbe61f","1969","Jaguar","xke series ii roadster 17","https://bringatrailer.com/listing/1969-jaguar-xke-series-ii-roadster-17-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"cd4f9963-dcf5-4453-9a66-24231c67d1e9","2006","Dodge","viper srt 10 coupe","https://bringatrailer.com/listing/2006-dodge-viper-srt-10-coupe-35/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"a49dd024-9e3b-4e20-a956-bbbd502c0d98","1993","Ferrari","348 serie speciale","https://bringatrailer.com/listing/1993-ferrari-348-serie-speciale-8/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"0021fe12-ac74-4054-8752-ef664a130d0b","1983","Bring","a Trailer","https://bringatrailer.com/listing/1983-sbarro-super-five/","118","43","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"ae6c68f9-82a8-4c3f-a092-3f8e178b1077","1977","Mv","agusta 850ss","https://bringatrailer.com/listing/1977-mv-agusta-850ss-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"62db1fb5-2526-4111-80f7-b0264cdb7c28","1967","Pontiac","gto","https://bringatrailer.com/listing/1967-pontiac-gto-204/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"5346c68e-8fb0-4a3d-8672-aac30ba3886d","1963","Lambretta","li","https://bringatrailer.com/listing/1963-lambretta-li-150/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"8242c7ce-91d8-41f5-822b-7fd2517ffed1","1998","Alpina","b10 3","https://bringatrailer.com/listing/1998-alpina-b10-3-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"e8e10eee-7c25-4828-8efd-bc6b04e5efc6","1934","Ford","Five-Window Coupe Hot","https://bringatrailer.com/listing/1934-ford-5-window-coupe-custom/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"a9a0cd82-8dee-4ddc-8d38-629308862b0a","1975","Bring","a Trailer","https://bringatrailer.com/listing/1975-ducati-900ss/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"65934694-0c5b-49df-9c31-9b22e78f3028","1967","Volkswagen","bus","https://bringatrailer.com/listing/1967-volkswagen-bus-82/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"7d98cfe4-b8eb-45eb-b719-054c5a3e6dbc","1971","Ford","mustang mach 1","https://bringatrailer.com/listing/1971-ford-mustang-mach-1-55/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"6ae9ed62-537e-4b61-8848-ae0b98728cf9","2020","Ferrari","812 superfast","https://bringatrailer.com/listing/2020-ferrari-812-superfast-12/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"a7a27e75-b7ca-4758-9c24-1208657fce7b","2004","maybach","57","https://bringatrailer.com/listing/2004-maybach-57-15/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"27c2671e-fbfb-49a2-a2db-fa6f6dc0d5f0","1954","jaguar","xk120","https://bringatrailer.com/listing/1954-jaguar-xk120-12/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"fdfadd8d-3839-486e-9a5e-7da239583e97","1956","Chevrolet","Bel Air 2-Door Sedan V8 3-Speed","https://bringatrailer.com/listing/1956-chevrolet-bel-air-89/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"6bf03115-9302-4509-bcea-64a825d670d3","1974","Chevrolet","Corvette Coupe","https://bringatrailer.com/listing/1974-chevrolet-corvette-coupe-37/","0","0","0","0","1","","","true","NO_IMAGES","NO_IMAGES;MISSING_CURRENT_BID;MISSING_END_DATE"
"80a7c42f-eb53-4cbc-9e5d-31abc1ef770a","2014","aston martin","v8 vantage","https://bringatrailer.com/listing/2014-aston-martin-v8-vantage-16/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"cd8a97bb-1e40-423d-bec7-07fa1728d171","1967","alfa romeo","spider duetto","https://bringatrailer.com/listing/1967-alfa-romeo-spider-duetto-27/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"9dd56ce2-bdef-4f9b-934e-b8b96bd260cb","1954","Chevrolet","3100 Pickup","https://bringatrailer.com/listing/1954-chevrolet-3100-pickup-42/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"4d1cdfba-758a-4b71-baae-0105c9364e43","1959","alfa romeo","giulietta spider veloce","https://bringatrailer.com/listing/1959-alfa-romeo-giulietta-spider-veloce-4/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"5b91593c-00f0-4206-845f-a2fceacb12c7","2024","parts and automobilia","jaguar v12 coffee table","https://bringatrailer.com/listing/jaguar-v12-coffee-table-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"0b50aa0b-a09d-4944-bdfa-16b289867f4a","","ferrari","488","https://bringatrailer.com/listing/full-luggage-set-for-ferrari/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"9632d055-3540-49e6-a984-93a3a4db61cd","","ferrari","f430","https://bringatrailer.com/listing/ferrari-458-challenge-seats/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"3f81096d-9b19-4c73-ad01-875cba8a3646","1966","jaguar","xke series i","https://bringatrailer.com/listing/1966-jaguar-xke-roadster-55/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"3dab6c05-ab97-4a5f-ab0a-8870b6158ba5","1967","Chevrolet","Corvette Convertible","https://bringatrailer.com/listing/1967-chevrolet-corvette-convertible-295/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"40abdf7b-cf6d-4336-bff4-6bab4614dc3a","2000","land rover","defender 90 td5","https://bringatrailer.com/listing/2000-land-rover-defender-90-8-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"e368af36-dffa-4c6e-a03a-670b121770f3","1971","Chevrolet","Chevelle Malibu SS 454 Sport Coupe 4-Speed","https://bringatrailer.com/listing/1971-chevrolet-chevelle-ss-454-15/","0","0","0","0","1","73000","","false","NO_IMAGES","NO_IMAGES"
"736d469b-c59a-46e7-90e5-d77ba6f9ee5e","2002","jaguar","d-type","https://bringatrailer.com/listing/1956-jaguar-d-type-5/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"a3cdd35b-d3cf-44e0-928a-526b7107a45d","2025","parts and automobilia","signs","https://bringatrailer.com/listing/sign-356/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"c385bf30-f4ec-4b4f-bcc7-48e949fd1595","","audi","r8","https://bringatrailer.com/listing/sign-367/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"07708f26-0416-47b3-933f-f41751c4babf","1962","jaguar","xke series i","https://bringatrailer.com/listing/1962-jaguar-e-type-series-1-roadster-7/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"c1b04f00-7abf-4e1c-afd2-43fba17a6a1b","1964","jaguar","xke series i","https://bringatrailer.com/listing/1964-jaguar-xke-series-1-roadster-5/","0","0","0","0","1","93500","","false","NO_IMAGES","NO_IMAGES"
"fd2ad5fc-4fb9-4e7b-b6d8-39f0363361f1","1966","jaguar","xke series i","https://bringatrailer.com/listing/1966-jaguar-xke-roadster-74/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"f7d9c5f5-941d-4091-bfb3-3092f38fdf42","1960","lotus","18 formula junior","https://bringatrailer.com/listing/1960-lotus-lotus-18-formula-junior-3/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"cffe9eef-b6a4-4905-9c5a-0323daac3d6c","1963","alfa romeo","giulietta sprint","https://bringatrailer.com/listing/1963-alfa-romeo-giulietta-sprint/#comment-15192480","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"ec82d6bb-c5ca-45fd-aa0f-1bcff383d6c1","1991","PORSCHE","Porsche 911 Carrera 4 Cabriolet","https://bringatrailer.com/listing/1991-porsche-911-carrera-4-cabriolet-33/","0","0","0","0","1","","","true","NO_IMAGES","NO_IMAGES;MISSING_CURRENT_BID;MISSING_END_DATE"
"1af8dc34-2079-4fde-bcc0-9114823e73bf","2004","Ferrari","360 challenge stradale","https://bringatrailer.com/listing/2004-ferrari-360-challenge-stradale-41/","382","308","12","0","0","","","false","QUEUE_BADGES","QUEUE_BADGES;MISSING_AUCTION_DATA"
"0b294267-1723-4d1f-b0f3-3aa2a5397d3d","1987","GMC","Suburban V2500","https://bringatrailer.com/listing/1987-gmc-suburban-3/","0","0","0","0","1","37500","2022-09-01T00:00:00+00:00","false","NO_IMAGES","NO_IMAGES"
"8d2f0b13-a161-4f3b-9b78-8b18e953042b","1967","Mercedes","-Benz 300SE Sedan","https://bringatrailer.com/listing/1967-mercedes-benz-300se-sedan/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"aba9e902-15a5-4b2b-a46c-ed619536d772","1991","FORD","F- XLT","https://bringatrailer.com/listing/1991-ford-f-350-5/","0","0","0","0","1","","","false","NO_IMAGES","NO_IMAGES"
"b6e4a3dc-8329-4c13-bf9e-109bbd5f4a39","1968","Ford","mustang","https://bringatrailer.com/listing/1968-ford-mustang-338/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"f7344c05-135e-4184-86f6-d39c596c2b5d","1971","Toyota","land cruiser fj40","https://bringatrailer.com/listing/1971-toyota-land-cruiser-fj40-144/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"2079a4f9-c45f-4f96-83da-60d88c5f85f3","1974","Porsche","911 Cabriolet Conversion","https://bringatrailer.com/listing/1974-porsche-911-cabiriolet-conversion/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"cfe5c900-e6cf-42e6-bcf8-4c578ffddce3","1978","Chevrolet","corvette","https://bringatrailer.com/listing/1978-chevrolet-corvette-251/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"dd61be66-ea9b-4bad-abf4-4f968801ce04","2024","Harley","davidson cvo road glide st","https://bringatrailer.com/listing/2024-harley-davidson-cvo-road-glide-st-2/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"247ba7d9-72d1-4d8e-863c-1260a1d92b3c","2008","Cadillac","dts","https://bringatrailer.com/listing/2008-cadillac-dts-25/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"a1ff48ce-c91d-4f11-b752-19e4be56e2f8","2020","SUBARU","WRX STi","https://bringatrailer.com/listing/2020-subaru-wrx-sti-15/","0","0","0","0","1","39000","","false","NO_IMAGES","NO_IMAGES"
"a4ab2e15-3517-46ab-82a8-c7434e9e8d04","1988","Pontiac","fiero gt","https://bringatrailer.com/listing/1988-pontiac-fiero-gt-103/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"065c9e63-b690-4153-92a2-c06b8550f5ef","2014","Ferrari","ff 24","https://bringatrailer.com/listing/2014-ferrari-ff-24-2/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"ce38ef9c-e5eb-4fa0-b01d-25d26d2858b8","2008","Lexus","gx470","https://bringatrailer.com/listing/2008-lexus-gx470-39/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"c93fdd93-4556-4c08-9654-ceae09719de6","2003","Porsche","911 carrera cabriolet","https://bringatrailer.com/listing/2003-porsche-911-carrera-cabriolet-93/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"d09332df-0db1-4950-8ce0-be9da7a116b5","1999","Porsche","911 carrera coupe","https://bringatrailer.com/listing/1999-porsche-911-carrera-coupe-181/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"57453e72-1b9b-4bf9-8cba-d39e536f0fd5","1987","Chevrolet","corvette callaway twin turbo","https://bringatrailer.com/listing/1987-chevrolet-corvette-callaway-twin-turbo-2/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"f8b23a10-7090-49f0-849e-b7b57af828c2","2011","Audi","r8 spyder","https://bringatrailer.com/listing/2011-audi-r8-spyder-51/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"4bb270e1-ab13-424e-b139-26dd629bb77a","2008","Dodge","viper srt 10 coupe","https://bringatrailer.com/listing/2008-dodge-viper-srt-10-coupe-12/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"f61fad63-a8ea-4cad-858d-74dfa18ac5c6","2006","Porsche","911 carrera s coupe","https://bringatrailer.com/listing/2006-porsche-911-carrera-s-coupe-98/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"489926d7-e8cd-4d92-b437-91d5a8f1db6e","2017","Maserati","quattroporte","https://bringatrailer.com/listing/2017-maserati-quattroporte-7/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"e2ed15c9-0422-4a70-b9eb-84e5735666fc","1978","Toyota","land cruiser fj40","https://bringatrailer.com/listing/1978-toyota-land-cruiser-fj40-236/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"41d58fd0-babe-43eb-a23b-e6408a94504e","2014","Mercedes","benz gl550","https://bringatrailer.com/listing/2014-mercedes-benz-gl550-9/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"36ff1d07-ef1b-43da-b38b-98c35c7d5d8a","2000","Honda","s2000","https://bringatrailer.com/listing/2000-honda-s2000-259/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"3cd73a67-603f-4876-924e-1b7939a82130","2010","Chevrolet","corvette coupe","https://bringatrailer.com/listing/2010-chevrolet-corvette-coupe-24/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"e586f055-3edd-4c86-824a-bf997f1d5e6d","2015","Ford","mustang gt","https://bringatrailer.com/listing/2015-ford-mustang-gt-159/","0","0","0","0","0","","","false","NO_IMAGES","NO_IMAGES;MISSING_AUCTION_DATA"
"6d1f269b-e49b-407b-a54f-89889fdef019","2024","Porsche","911 gt3","https://bringatrailer.com/listing/2024-porsche-911-gt3-18/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"2c5ae39f-fe8d-466f-9be4-7704360ce7e9","2013","Mercedes","benz sl550","https://bringatrailer.com/listing/2013-mercedes-benz-sl550-104/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
"942458c1-064c-48cb-b187-36f57b43b071","2013","Cadillac","xts","https://bringatrailer.com/listing/2013-cadillac-xts-6/","12","0","12","0","0","","","false","FEW_IMAGES","FEW_IMAGES;QUEUE_BADGES;WRONG_SOURCE;MISSING_AUCTION_DATA"
